"3131","BOOT AND SHOE CUT STOCK AND FINDINGS"
"314","FOOTWEAR, EXCEPT RUBBER"
"3142","HOUSE SLIPPERS"
"3143","MEN'S FOOTWEAR, EXCEPT ATHLETIC"
"3144","WOMEN'S FOOTWEAR, EXCEPT ATHLETIC"
"3149","FOOTWEAR, EXCEPT RUBBER, NOT ELSEWHERE CLASSIFIED"
"315","LEATHER GLOVES AND MITTENS"
"3151","LEATHER GLOVES AND MITTENS"
"316","LUGGAGE"
"3161","LUGGAGE"
"317","HANDBAGS AND OTHER PERSONAL LEATHER GOODS"
"3171","WOMEN'S HANDBAGS AND PURSES"
"3172","PERSONAL LEATHER GOODS, EXCEPT WOMEN'S HANDBAGS AND PURSES"
"319","LEATHER GOODS, NOT ELSEWHERE CLASSIFIED"
"3199","LEATHER GOODS, NOT ELSEWHERE CLASSIFIED"
"32","STONE, CLAY, GLASS, AND CONCRETE PRODUCTS"
"321","FLAT GLASS"
"3211","FLAT GLASS"
"322","GLASS AND GLASSWARE, PRESSED OR BLOWN"
"3221","GLASS CONTAINERS"
"3229","PRESSED AND BLOWN GLASS AND GLASSWARE, NOT ELSEWHERE CLASSIFIED"
"323","GLASS PRODUCTS, MADE OF PURCHASED GLASS"
"3231","GLASS PRODUCTS, MADE OF PURCHASED GLASS"
"324","CEMENT, HYDRAULIC"
"3241","CEMENT, HYDRAULIC"
"325","STRUCTURAL CLAY PRODUCTS"
"3251","BRICK AND STRUCTURAL CLAY TILE"
"3253","CERAMIC WALL AND FLOOR TILE"
"3255","CLAY REFRACTORIES"
"3259","STRUCTURAL CLAY PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"326","POTTERY AND RELATED PRODUCTS"
"3261","VITREOUS CHINA PLUMBING FIXTURES AND CHINA AND EARTHENWARE FITTIN"
"3262","VITREOUS CHINA TABLE AND KITCHEN ARTICLES"
"3263","FINE EARTHENWARE (WHITEWARE) TABLE AND KITCHEN ARTICLES"
"3264","PORCELAIN ELECTRICAL SUPPLIES"
"3269","POTTERY PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"327","CONCRETE, GYPSUM, AND PLASTER PRODUCTS"
"3271","CONCRETE BLOCK AND BRICK"
"3272","CONCRETE PRODUCTS, EXCEPT BLOCK AND BRICK"
"3273","READY-MIXED CONCRETE"
"3274","LIME"
"3275","GYPSUM PRODUCTS"
"328","CUT STONE AND STONE PRODUCTS"
"3281","CUT STONE AND STONE PRODUCTS"
"329","ABRASIVE, ASBESTOS, AND MISCELLANEOUS NONMETALLIC MINERAL PRODUCTS"
"3291","ABRASIVE PRODUCTS"
"3292","ASBESTOS PRODUCTS"
"3295","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"3296","MINERAL WOOL"
"3297","NONCLAY REFRACTORIES"
"3299","NONMETALLIC MINERAL PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"33","PRIMARY METAL INDUSTRIES"
"331","STEEL WORKS, BLAST FURNACES, AND ROLLING AND FINISHING MILLS"
"3312","STEEL WORKS, BLAST FURNACES (INCLUDING COKE OVENS), AND ROLLING M"
"3313","ELECTROMETALLURGICAL PRODUCTS, EXCEPT STEEL"
"3315","STEEL WIREDRAWING AND STEEL NAILS AND SPIKES"
"3316","COLD-ROLLED STEEL SHEET, STRIP, AND BARS"
"3317","STEEL PIPE AND TUBES"
"332","IRON AND STEEL FOUNDRIES"
"3321","GRAY AND DUCTILE IRON FOUNDRIES"
"3322","MALLEABLE IRON FOUNDRIES"
"3324","STEEL INVESTMENT FOUNDRIES"
"3325","STEEL FOUNDRIES, NOT ELSEWHERE CLASSIFIED"
"333","PRIMARY SMELTING AND REFINING OF NONFERROUS METALS"
"3331","PRIMARY SMELTING AND REFINING OF COPPER"
"3334","PRIMARY PRODUCTION OF ALUMINUM"
"3339","PRIMARY SMELTING AND REFINING OF NONFERROUS METALS, EXCEPT COPPER"
"334","SECONDARY SMELTING AND REFINING OF NONFERROUS METALS"
"3341","SECONDARY SMELTING AND REFINING OF NONFERROUS METALS"
"335","ROLLING, DRAWING, AND EXTRUDING OF NONFERROUS METALS"
"3351","ROLLING, DRAWING, AND EXTRUDING OF COPPER"
"3353","ALUMINUM SHEET, PLATE, AND FOIL"
"3354","ALUMINUM EXTRUDED PRODUCTS"
"3355","ALUMINUM ROLLING AND DRAWING, NOT ELSEWHERE CLASSIFIED"
"3356","ROLLING, DRAWING, AND EXTRUDING OF NONFERROUS METALS, EXCEPT COPP"
"3357","DRAWING AND INSULATING OF NONFERROUS WIRE"
"336","NONFERROUS FOUNDRIES (CASTINGS)"
"3363","ALUMINUM DIE-CASTINGS"
"3364","NONFERROUS DIE-CASTINGS, EXCEPT ALUMINUM"
"3365","ALUMINUM FOUNDRIES"
"3366","COPPER FOUNDRIES"
"3369","NONFERROUS FOUNDRIES, EXCEPT ALUMINUM AND COPPER"
"339","MISCELLANEOUS PRIMARY METAL PRODUCTS"
"3398","METAL HEAT TREATING"
"3399","PRIMARY METAL PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"34","FABRICATED METAL PRODUCTS, EXCEPT MACHINERY AND TRANSPORTATION EQUIPMENT"
"341","METAL CANS AND SHIPPING CONTAINERS"
"3411","METAL CANS"
"3412","METAL SHIPPING BARRELS, DRUMS, KEGS, AND PAILS"
"342","CUTLERY, HANDTOOLS, AND GENERAL HARDWARE"
"3421","CUTLERY"
"3423","HAND AND EDGE TOOLS, EXCEPT MACHINE TOOLS AND HANDSAWS"
"3425","SAW BLADES AND HANDSAWS"
"3429","HARDWARE, NOT ELSEWHERE CLASSIFIED"
"343","HEATING EQUIPMENT, EXCEPT ELECTRIC AND WARM AIR; AND PLUMBING FIXT"
"3431","ENAMELED IRON AND METAL SANITARY WARE"
"3432","PLUMBING FIXTURE FITTINGS AND TRIM"
"3433","HEATING EQUIPMENT, EXCEPT ELECTRIC AND WARM AIR FURNACES"
"344","FABRICATED STRUCTURAL METAL PRODUCTS"
"3441","FABRICATED STRUCTURAL METAL"
"3442","METAL DOORS, SASH, FRAMES, MOLDING, AND TRIM"
"3443","FABRICATED PLATE WORK (BOILER SHOPS)"
"3444","SHEET METALWORK"
"3446","ARCHITECTURAL AND ORNAMENTAL METALWORK"
"3448","PREFABRICATED METAL BUILDINGS AND COMPONENTS"
"3449","MISCELLANEOUS STRUCTURAL METALWORK"
"345","SCREW MACHINE PRODUCTS, AND BOLTS, NUTS, SCREWS, RIVETS, AND WASHE"
"3451","SCREW MACHINE PRODUCTS"
"3452","BOLTS, NUTS, SCREWS, RIVETS, AND WASHERS"
"346","METAL FORGINGS AND STAMPINGS"
"3462","IRON AND STEEL FORGINGS"
"3463","NONFERROUS FORGINGS"
"3465","AUTOMOTIVE STAMPINGS"
"3466","CROWNS AND CLOSURES"
"3469","METAL STAMPINGS, NOT ELSEWHERE CLASSIFIED"
"347","COATING, ENGRAVING, AND ALLIED SERVICES"
"3471","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING"
"3479","COATING, ENGRAVING, AND ALLIED SERVICES, NOT ELSEWHERE CLASSIFIED"
"348","ORDNANCE AND ACCESSORIES, EXCEPT VEHICLES AND GUIDED MISSILES"
"3482","SMALL ARMS AMMUNITION"
"3483","AMMUNITION, EXCEPT FOR SMALL ARMS"
"3484","SMALL ARMS"
"3489","ORDNANCE AND ACCESSORIES, NOT ELSEWHERE CLASSIFIED"
"349","MISCELLANEOUS FABRICATED METAL PRODUCTS"
"3491","INDUSTRIAL VALVES"
"3492","FLUID POWER VALVES AND HOSE FITTINGS"
"3493","STEEL SPRINGS, EXCEPT WIRE"
"3494","VALVES AND PIPE FITTINGS, NOT ELSEWHERE CLASSIFIED"
"3495","WIRE SPRINGS"
"3496","MISCELLANEOUS FABRICATED WIRE PRODUCTS"
"3497","METAL FOIL AND LEAF"
"3498","FABRICATED PIPE AND PIPE FITTINGS"
"3499","FABRICATED METAL PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"35","INDUSTRIAL AND COMMERCIAL MACHINERY AND COMPUTER EQUIPMENT"
"351","ENGINES AND TURBINES"
"3511","STEAM, GAS, AND HYDRAULIC TURBINES, AND TURBINE GENERATOR SET UNI"
"3519","INTERNAL COMBUSTION ENGINES, NOT ELSEWHERE CLASSIFIED"
"352","FARM AND GARDEN MACHINERY AND EQUIPMENT"
"3523","FARM MACHINERY AND EQUIPMENT"
"3524","LAWN AND GARDEN TRACTORS AND HOME LAWN AND GARDEN EQUIPMENT"
"3524","BLOWERS, RESIDENTIAL LAWN"
"353","CONSTRUCTION, MINING, AND MATERIALS HANDLING MACHINERY AND EQUIPME"
"3531","CONSTRUCTION MACHINERY AND EQUIPMENT"
"3532","MINING MACHINERY AND EQUIPMENT, EXCEPT OIL AND GAS FIELD MACHINER"
"3533","OIL AND GAS FIELD MACHINERY AND EQUIPMENT"
"3534","ELEVATORS AND MOVING STAIRWAYS"
"3535","CONVEYORS AND CONVEYING EQUIPMENT"
"3536","OVERHEAD TRAVELING CRANES, HOISTS, AND MONORAIL SYSTEMS"
"3537","INDUSTRIAL TRUCKS, TRACTORS, TRAILERS, AND STACKERS"
"354","METALWORKING MACHINERY AND EQUIPMENT"
"3541","MACHINE TOOLS, METAL CUTTING TYPES"
"3542","MACHINE TOOLS, METAL FORMING TYPES"
"3543","INDUSTRIAL PATTERNS"
"3544","SPECIAL DIES AND TOOLS, DIE SETS, JIGS AND FIXTURES, AND INDUSTRI"
"3545","CUTTING TOOLS, MACHINE TOOL ACCESSORIES, AND MACHINISTS' PRECISIO"
"3546","POWER-DRIVEN HANDTOOLS"
"3547","ROLLING MILL MACHINERY AND EQUIPMENT"
"3548","ELECTRIC AND GAS WELDING AND SOLDERING EQUIPMENT"
"3549","METALWORKING MACHINERY, NOT ELSEWHERE CLASSIFIED"
"355","SPECIAL INDUSTRY MACHINERY, EXCEPT METALWORKING MACHINERY"
"3552","TEXTILE MACHINERY"
"3553","WOODWORKING MACHINERY"
"3554","PAPER INDUSTRIES MACHINERY"
"3555","PRINTING TRADES MACHINERY AND EQUIPMENT"
"3556","FOOD PRODUCTS MACHINERY"
"3559","SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFIED"
"356","GENERAL INDUSTRIAL MACHINERY AND EQUIPMENT"
"3561","PUMPS AND PUMPING EQUIPMENT"
"3562","BALL AND ROLLER BEARINGS"
"3563","AIR AND GAS COMPRESSORS"
"3564","INDUSTRIAL AND COMMERCIAL FANS AND BLOWERS AND AIR PURIFICATION E"
"3565","PACKAGING MACHINERY"
"3566","SPEED CHANGERS, INDUSTRIAL HIGH-SPEED DRIVES, AND GEARS"
"3567","INDUSTRIAL PROCESS FURNACES AND OVENS"
"3568","MECHANICAL POWER TRANSMISSION EQUIPMENT, NOT ELSEWHERE CLASSIFIED"
"3569","GENERAL INDUSTRIAL MACHINERY AND EQUIPMENT, NOT ELSEWHERE CLASSIF"
"357","COMPUTER AND OFFICE EQUIPMENT"
"3571","ELECTRONIC COMPUTERS"
"3572","COMPUTER STORAGE DEVICES"
"3575","COMPUTER TERMINALS"
"3577","COMPUTER PERIPHERAL EQUIPMENT, NOT ELSEWHERE CLASSIFIED"
"3578","CALCULATING AND ACCOUNTING MACHINES, EXCEPT ELECTRONIC COMPUTERS"
"3579","OFFICE MACHINES, NOT ELSEWHERE CLASSIFIED"
"358","REFRIGERATION AND SERVICE INDUSTRY MACHINERY"
"3581","AUTOMATIC VENDING MACHINES"
"3582","COMMERCIAL LAUNDRY, DRYCLEANING, AND PRESSING MACHINES"
"3585","AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AN"
"3586","MEASURING AND DISPENSING PUMPS"
"3589","SERVICE INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFIED"
"359","MISCELLANEOUS INDUSTRIAL AND COMMERCIAL MACHINERY AND EQUIPMENT"
"3592","CARBURETORS, PISTONS, PISTON RINGS, AND VALVES"
"3593","FLUID POWER CYLINDERS AND ACTUATORS"
"3594","FLUID POWER PUMPS AND MOTORS"
"3596","SCALES AND BALANCES, EXCEPT LABORATORY"
"3599","INDUSTRIAL AND COMMERCIAL MACHINERY AND EQUIPMENT, NOT ELSEWHERE"
"36","ELECTRONIC AND OTHER ELECTRICAL EQUIPMENT AND COMPONENTS, EXCEPT COMPUTER"
"361","ELECTRIC TRANSMISSION AND DISTRIBUTION EQUIPMENT"
"3612","POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMERS"
"3613","SWITCHGEAR AND SWITCHBOARD APPARATUS"
"362","ELECTRICAL INDUSTRIAL APPARATUS"
"3621","MOTORS AND GENERATORS"
"3624","CARBON AND GRAPHITE PRODUCTS"
"3625","RELAYS AND INDUSTRIAL CONTROLS"
"3629","ELECTRICAL INDUSTRIAL APPARATUS, NOT ELSEWHERE CLASSIFIED"
"363","HOUSEHOLD APPLIANCES"
"3631","HOUSEHOLD COOKING EQUIPMENT"
"3632","HOUSEHOLD REFRIGERATORS AND HOME AND FARM FREEZERS"
"3633","HOUSEHOLD LAUNDRY EQUIPMENT"
"3634","ELECTRIC HOUSEWARES AND FANS"
"3635","HOUSEHOLD VACUUM CLEANERS"
"3639","HOUSEHOLD APPLIANCES, NOT ELSEWHERE CLASSIFIED"
"364","ELECTRIC LIGHTING AND WIRING EQUIPMENT"
"3641","ELECTRIC LAMP BULBS AND TUBES"
"3643","CURRENT-CARRYING WIRING DEVICES"
"3644","NONCURRENT-CARRYING WIRING DEVICES"
"3645","RESIDENTIAL ELECTRIC LIGHTING FIXTURES"
"3646","COMMERCIAL, INDUSTRIAL, AND INSTITUTIONAL ELECTRIC LIGHTING FIXTU"
"3647","VEHICULAR LIGHTING EQUIPMENT"
"3648","LIGHTING EQUIPMENT, NOT ELSEWHERE CLASSIFIED"
"365","HOUSEHOLD AUDIO AND VIDEO EQUIPMENT, AND AUDIO RECORDINGS"
"3651","HOUSEHOLD AUDIO AND VIDEO EQUIPMENT"
"3652","PHONOGRAPH RECORDS AND PRERECORDED AUDIO TAPES AND DISKS"
"366","COMMUNICATIONS EQUIPMENT"
"3661","TELEPHONE AND TELEGRAPH APPARATUS"
"3663","RADIO AND TELEVISION BROADCASTING AND COMMUNICATIONS EQUIPMENT"
"3669","COMMUNICATIONS EQUIPMENT, NOT ELSEWHERE CLASSIFIED"
"367","ELECTRONIC COMPONENTS AND ACCESSORIES"
"3671","ELECTRON TUBES"
"3672","PRINTED CIRCUIT BOARDS"
"3674","SEMICONDUCTORS AND RELATED DEVICES"
"3675","ELECTRONIC CAPACITORS"
"3676","ELECTRONIC RESISTORS"
"3677","ELECTRONIC COILS, TRANSFORMERS, AND OTHER INDUCTORS"
"3678","ELECTRONIC CONNECTORS"
"3679","ELECTRONIC COMPONENTS, NOT ELSEWHERE CLASSIFIED"
"369","MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT, AND SUPPLIES"
"3691","STORAGE BATTERIES"
"3692","PRIMARY BATTERIES, DRY AND WET"
"3694","ELECTRICAL EQUIPMENT FOR INTERNAL COMBUSTION ENGINES"
"3695","MAGNETIC AND OPTICAL RECORDING MEDIA"
"3699","ELECTRICAL MACHINERY, EQUIPMENT, AND SUPPLIES, NOT ELSEWHERE CLAS"
"37","TRANSPORTATION EQUIPMENT"
"371","MOTOR VEHICLES AND MOTOR VEHICLE EQUIPMENT"
"3711","MOTOR VEHICLES AND PASSENGER CAR BODIES"
"3713","TRUCK AND BUS BODIES"
"3714","MOTOR VEHICLE PARTS AND ACCESSORIES"
"3715","TRUCK TRAILERS"
"3716","MOTOR HOMES"
"372","AIRCRAFT AND PARTS"
"3721","AIRCRAFT"
"3724","AIRCRAFT ENGINES AND ENGINE PARTS"
"3728","AIRCRAFT PARTS AND AUXILIARY EQUIPMENT, NOT ELSEWHERE CLASSIFIED"
"373","SHIP AND BOAT BUILDING AND REPAIRING"
"3731","SHIP BUILDING AND REPAIRING"
"3732","BOAT BUILDING AND REPAIRING"
"374","RAILROAD EQUIPMENT"
"3743","RAILROAD EQUIPMENT"
"375","MOTORCYCLES, BICYCLES, AND PARTS"
"3751","MOTORCYCLES, BICYCLES, AND PARTS"
"376","GUIDED MISSILES AND SPACE VEHICLES AND PARTS"
"3761","GUIDED MISSILES AND SPACE VEHICLES"
"3764","GUIDED MISSILE AND SPACE VEHICLE PROPULSION UNITS AND PROPULSION"
"3769","GUIDED MISSILE AND SPACE VEHICLE PARTS AND AUXILIARY EQUIPMENT, N"
"379","MISCELLANEOUS TRANSPORTATION EQUIPMENT"
"3792","TRAVEL TRAILERS AND CAMPERS"
"3795","TANKS AND TANK COMPONENTS"
"3799","TRANSPORTATION EQUIPMENT, NOT ELSEWHERE CLASSIFIED"
"38","MEASURING, ANALYZING AND CONTROLLING INSTRUMENTS; PHOTOGRAPHIC, MEDICAL AN"
"381","SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICA"
"3812","SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTIC"
"382","LABORATORY APPARATUS AND ANALYTICAL, OPTICAL, MEASURING, AND CONTR"
"3821","LABORATORY APPARATUS AND FURNITURE"
"3822","AUTOMATIC CONTROLS FOR REGULATING RESIDENTIAL AND COMMERCIAL ENVI"
"3823","INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL OF P"
"3824","TOTALIZING FLUID METERS AND COUNTING DEVICES"
"3825","INSTRUMENTS FOR MEASURING AND TESTING OF ELECTRICITY AND ELECTRIC"
"3826","LABORATORY ANALYTICAL INSTRUMENTS"
"3827","OPTICAL INSTRUMENTS AND LENSES"
"3829","MEASURING AND CONTROLLING DEVICES, NOT ELSEWHERE CLASSIFIED"
"384","SURGICAL, MEDICAL, AND DENTAL INSTRUMENTS AND SUPPLIES"
"3841","SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS"
"3842","ORTHOPEDIC, PROSTHETIC, AND SURGICAL APPLIANCES AND SUPPLIES"
"3843","DENTAL EQUIPMENT AND SUPPLIES"
"3844","X-RAY APPARATUS AND TUBES AND RELATED IRRADIATION APPARATUS"
"3845","ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS"
"385","OPHTHALMIC GOODS"
"3851","OPHTHALMIC GOODS"
"386","PHOTOGRAPHIC EQUIPMENT AND SUPPLIES"
"3861","PHOTOGRAPHIC EQUIPMENT AND SUPPLIES"
"387","WATCHES, CLOCKS, CLOCKWORK OPERATED DEVICES, AND PARTS"
"3873","WATCHES, CLOCKS, CLOCKWORK OPERATED DEVICES, AND PARTS"
"39","MISCELLANEOUS MANUFACTURING INDUSTRIES"
"391","JEWELRY, SILVERWARE, AND PLATED WARE"
"3911","JEWELRY, PRECIOUS METAL"
"3914","SILVERWARE, PLATED WARE, AND STAINLESS STEEL WARE"
"3915","JEWELERS' FINDINGS AND MATERIALS, AND LAPIDARY WORK"
"393","MUSICAL INSTRUMENTS"
"3931","MUSICAL INSTRUMENTS"
"394","DOLLS, TOYS, GAMES AND SPORTING AND ATHLETIC GOODS"
"3942","DOLLS AND STUFFED TOYS"
"3944","GAMES, TOYS, AND CHILDREN'S VEHICLES, EXCEPT DOLLS AND BICYCLES"
"3949","SPORTING AND ATHLETIC GOODS, NOT ELSEWHERE CLASSIFIED"
"395","PENS, PENCILS, AND OTHER ARTISTS' MATERIALS"
"3951","PENS, MECHANICAL PENCILS, AND PARTS"
"3952","LEAD PENCILS, CRAYONS, AND ARTISTS' MATERIALS"
"3953","MARKING DEVICES"
"3955","CARBON PAPER AND INKED RIBBONS"
"396","COSTUME JEWELRY, COSTUME NOVELTIES, BUTTONS, AND MISCELLANEOUS NOT"
"3961","COSTUME JEWELRY AND COSTUME NOVELTIES, EXCEPT PRECIOUS METAL"
"3965","FASTENERS, BUTTONS, NEEDLES, AND PINS"
"399","MISCELLANEOUS MANUFACTURING INDUSTRIES"
"3991","BROOMS AND BRUSHES"
"3993","SIGNS AND ADVERTISING SPECIALTIES"
"3995","BURIAL CASKETS"
"3996","LINOLEUM, ASPHALTED-FELT-BASE, AND OTHER HARD SURFACE FLOOR COVER"
"3999","MANUFACTURING INDUSTRIES, NOT ELSEWHERE CLASSIFIED"
"40","RAILROAD TRANSPORTATION"
"401","RAILROADS"
"4011","RAILROADS, LINE-HAUL OPERATING"
"4013","RAILROAD SWITCHING AND TERMINAL ESTABLISHMENTS"
"41","LOCAL AND SUBURBAN TRANSIT AND INTERURBAN HIGHWAY PASSENGER TRANSPORTATION"
"411","LOCAL AND SUBURBAN PASSENGER TRANSPORTATION"
"4111","LOCAL AND SUBURBAN TRANSIT"
"4119","LOCAL PASSENGER TRANSPORTATION, NOT ELSEWHERE CLASSIFIED"
"412","TAXICABS"
"4121","TAXICABS"
"413","INTERCITY AND RURAL BUS TRANSPORTATION"
"4131","INTERCITY AND RURAL BUS TRANSPORTATION"
"414","BUS CHARTER SERVICE"
"4141","LOCAL BUS CHARTER SERVICE"
"4142","BUS CHARTER SERVICE, EXCEPT LOCAL"
"415","SCHOOL BUSES"
"4151","SCHOOL BUSES"
"417","TERMINAL AND SERVICE FACILITIES FOR MOTOR VEHICLE PASSENGER TRANSP"
"4173","TERMINAL AND SERVICE FACILITIES FOR MOTOR VEHICLE PASSENGER TRANS"
"42","MOTOR FREIGHT TRANSPORTATION AND WAREHOUSING"
"421","TRUCKING AND COURIER SERVICES, EXCEPT AIR"
"4212","LOCAL TRUCKING WITHOUT STORAGE"
"4213","TRUCKING, EXCEPT LOCAL"
"4214","LOCAL TRUCKING WITH STORAGE"
"4215","COURIER SERVICES, EXCEPT BY AIR"
"422","PUBLIC WAREHOUSING AND STORAGE"
"4221","FARM PRODUCT WAREHOUSING AND STORAGE"
"4222","REFRIGERATED WAREHOUSING AND STORAGE"
"4225","GENERAL WAREHOUSING AND STORAGE"
"4226","SPECIAL WAREHOUSING AND STORAGE, NOT ELSEWHERE CLASSIFIED"
"423","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREIG"
"4231","TERMINAL AND JOINT TERMINAL MAINTENANCE FACILITIES FOR MOTOR FREI"
"43","UNITED STATES POSTAL SERVICE"
"431","UNITED STATES POSTAL SERVICE"
"4311","UNITED STATES POSTAL SERVICE"
"44","WATER TRANSPORTATION"
"441","DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT"
"4412","DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT"
"442","DEEP SEA DOMESTIC TRANSPORTATION OF FREIGHT"
"4424","DEEP SEA DOMESTIC TRANSPORTATION OF FREIGHT"
"443","FREIGHT TRANSPORTATION ON THE GREAT LAKES&die;ST. LAWRENCE SEAWAY"
"4432","FREIGHT TRANSPORTATION ON THE GREAT LAKES&die;ST. LAWRENCE SEAWAY"
"444","WATER TRANSPORTATION OF FREIGHT, NOT ELSEWHERE CLASSIFIED"
"4449","WATER TRANSPORTATION OF FREIGHT, NOT ELSEWHERE CLASSIFIED"
"448","WATER TRANSPORTATION OF PASSENGERS"
"4481","DEEP SEA TRANSPORTATION OF PASSENGERS, EXCEPT BY FERRY"
"4482","FERRIES"
"4489","WATER TRANSPORTATION OF PASSENGERS, NOT ELSEWHERE CLASSIFIED"
"449","SERVICES INCIDENTAL TO WATER TRANSPORTATION"
"4491","MARINE CARGO HANDLING"
"4492","TOWING AND TUGBOAT SERVICES"
"4493","MARINAS"
"4499","WATER TRANSPORTATION SERVICES, NOT ELSEWHERE CLASSIFIED"
"45","TRANSPORTATION BY AIR"
"451","AIR TRANSPORTATION, SCHEDULED, AND AIR COURIER SERVICES"
"4512","AIR TRANSPORTATION, SCHEDULED"
"4513","AIR COURIER SERVICES"
"452","AIR TRANSPORTATION, NONSCHEDULED"
"4522","AIR TRANSPORTATION, NONSCHEDULED"
"458","AIRPORTS, FLYING FIELDS, AND AIRPORT TERMINAL SERVICES"
"4581","AIRPORTS, FLYING FIELDS, AND AIRPORT TERMINAL SERVICES"
"46","PIPELINES, EXCEPT NATURAL GAS"
"461","PIPELINES, EXCEPT NATURAL GAS"
"4612","CRUDE PETROLEUM PIPELINES"
"4613","REFINED PETROLEUM PIPELINES"
"4619","PIPELINES, NOT ELSEWHERE CLASSIFIED"
"47","TRANSPORTATION SERVICES"
"472","ARRANGEMENT OF PASSENGER TRANSPORTATION"
"4724","TRAVEL AGENCIES"
"4725","TOUR OPERATORS"
"4729","ARRANGEMENT OF PASSENGER TRANSPORTATION, NOT ELSEWHERE CLASSIFIED"
"473","ARRANGEMENT OF TRANSPORTATION OF FREIGHT AND CARGO"
"4731","ARRANGEMENT OF TRANSPORTATION OF FREIGHT AND CARGO"
"474","RENTAL OF RAILROAD CARS"
"4741","RENTAL OF RAILROAD CARS"
"478","MISCELLANEOUS SERVICES INCIDENTAL TO TRANSPORTATION"
"4783","PACKING AND CRATING"
"4785","FIXED FACILITIES AND INSPECTION AND WEIGHING SERVICES FOR MOTOR V"
"4785","CARGO CHECKERS AND SURVEYORS, MARINE"
"4789","TRANSPORTATION SERVICES, NOT ELSEWHERE CLASSIFIED"
"48","COMMUNICATIONS"
"481","TELEPHONE COMMUNICATIONS"
"4812","RADIOTELEPHONE COMMUNICATIONS"
"4813","TELEPHONE COMMUNICATIONS, EXCEPT RADIOTELEPHONE"
"482","TELEGRAPH AND OTHER MESSAGE COMMUNICATIONS"
"4822","TELEGRAPH AND OTHER MESSAGE COMMUNICATIONS"
"483","RADIO AND TELEVISION BROADCASTING STATIONS"
"4832","RADIO BROADCASTING STATIONS"
"4833","TELEVISION BROADCASTING STATIONS"
"484","CABLE AND OTHER PAY TELEVISION SERVICES"
"4841","CABLE AND OTHER PAY TELEVISION SERVICES"
"489","COMMUNICATIONS SERVICES, NOT ELSEWHERE CLASSIFIED"
"4899","COMMUNICATIONS SERVICES, NOT ELSEWHERE CLASSIFIED"
"49","ELECTRIC, GAS, AND SANITARY SERVICES"
"491","ELECTRIC SERVICES"
"4911","ELECTRIC SERVICES"
"492","GAS PRODUCTION AND DISTRIBUTION"
"4922","NATURAL GAS TRANSMISSION"
"4923","NATURAL GAS TRANSMISSION AND DISTRIBUTION"
"4924","NATURAL GAS DISTRIBUTION"
"4925","MIXED, MANUFACTURED, OR LIQUEFIED PETROLEUM GAS PRODUCTION AND/OR"
"493","COMBINATION ELECTRIC AND GAS, AND OTHER UTILITY SERVICES"
"4931","ELECTRIC AND OTHER SERVICES COMBINED"
"4932","GAS AND OTHER SERVICES COMBINED"
"4939","COMBINATION UTILITIES, NOT ELSEWHERE CLASSIFIED"
"494","WATER SUPPLY"
"4941","WATER SUPPLY"
"495","SANITARY SERVICES"
"4952","SEWERAGE SYSTEMS"
"4953","REFUSE SYSTEMS"
"4959","SANITARY SERVICES, NOT ELSEWHERE CLASSIFIED"
"496","STEAM AND AIR-CONDITIONING SUPPLY"
"4961","STEAM AND AIR-CONDITIONING SUPPLY"
"497","IRRIGATION SYSTEMS"
"4971","IRRIGATION SYSTEMS"
"50","WHOLESALE TRADE&die;DURABLE GOODS"
"501","MOTOR VEHICLES AND MOTOR VEHICLE PARTS AND SUPPLIES"
"5012","AUTOMOBILES AND OTHER MOTOR VEHICLES"
"5013","MOTOR VEHICLE SUPPLIES AND NEW PARTS"
"5014","TIRES AND TUBES"
"5015","MOTOR VEHICLE PARTS, USED"
"502","FURNITURE AND HOMEFURNISHINGS"
"5021","FURNITURE"
"5023","HOMEFURNISHINGS"
"503","LUMBER AND OTHER CONSTRUCTION MATERIALS"
"5031","LUMBER, PLYWOOD, MILLWORK, AND WOOD PANELS"
"5032","BRICK, STONE, AND RELATED CONSTRUCTION MATERIALS"
"5033","ROOFING, SIDING, AND INSULATION MATERIALS"
