"3585","Air-conditioning and Warm Air Heating Equipment and Commercial An"
"3586","Measuring and Dispensing Pumps"
"3589","Service Industry Machinery, Not Elsewhere Classified"
"359","Miscellaneous Industrial and Commercial Machinery and Equipment"
"3592","Carburetors, Pistons, Piston Rings, and Valves"
"3593","Fluid Power Cylinders and Actuators"
"3594","Fluid Power Pumps and Motors"
"3596","Scales and Balances, except Laboratory"
"3599","Industrial and Commercial Machinery and Equipment, Not Elsewhere"
"36","Electronic and Other Electrical Equipment and Components, except Computer"
"361","Electric Transmission and Distribution Equipment"
"3612","Power, Distribution, and Specialty Transformers"
"3613","Switchgear and Switchboard Apparatus"
"362","Electrical Industrial Apparatus"
"3621","Motors and Generators"
"3624","Carbon and Graphite Products"
"3625","Relays and Industrial Controls"
"3629","Electrical Industrial Apparatus, Not Elsewhere Classified"
"363","Household Appliances"
"3631","Household Cooking Equipment"
"3632","Household Refrigerators and Home and Farm Freezers"
"3633","Household Laundry Equipment"
"3634","Electric Housewares and Fans"
"3635","Household Vacuum Cleaners"
"3639","Household Appliances, Not Elsewhere Classified"
"364","Electric Lighting and Wiring Equipment"
"3641","Electric Lamp Bulbs and Tubes"
"3643","Current-carrying Wiring Devices"
"3644","Noncurrent-carrying Wiring Devices"
"3645","Residential Electric Lighting Fixtures"
"3646","Commercial, Industrial, and Institutional Electric Lighting Fixtu"
"3647","Vehicular Lighting Equipment"
"3648","Lighting Equipment, Not Elsewhere Classified"
"365","Household Audio and Video Equipment, and Audio Recordings"
"3651","Household Audio and Video Equipment"
"3652","Phonograph Records and Prerecorded Audio Tapes and Disks"
"366","Communications Equipment"
"3661","Telephone and Telegraph Apparatus"
"3663","Radio and Television Broadcasting and Communications Equipment"
"3669","Communications Equipment, Not Elsewhere Classified"
"367","Electronic Components and Accessories"
"3671","Electron Tubes"
"3672","Printed Circuit Boards"
"3674","Semiconductors and Related Devices"
"3675","Electronic Capacitors"
"3676","Electronic Resistors"
"3677","Electronic Coils, Transformers, and Other Inductors"
"3678","Electronic Connectors"
"3679","Electronic Components, Not Elsewhere Classified"
"369","Miscellaneous Electrical Machinery, Equipment, and Supplies"
"3691","Storage Batteries"
"3692","Primary Batteries, Dry and Wet"
"3694","Electrical Equipment For Internal Combustion Engines"
"3695","Magnetic and Optical Recording Media"
"3699","Electrical Machinery, Equipment, and Supplies, Not Elsewhere Clas"
"37","Transportation Equipment"
"371","Motor Vehicles and Motor Vehicle Equipment"
"3711","Motor Vehicles and Passenger Car Bodies"
"3713","Truck and Bus Bodies"
"3714","Motor Vehicle Parts and Accessories"
"3715","Truck Trailers"
"3716","Motor Homes"
"372","Aircraft and Parts"
"3721","Aircraft"
"3724","Aircraft Engines and Engine Parts"
"3728","Aircraft Parts and Auxiliary Equipment, Not Elsewhere Classified"
"373","Ship and Boat Building and Repairing"
"3731","Ship Building and Repairing"
"3732","Boat Building and Repairing"
"374","Railroad Equipment"
"3743","Railroad Equipment"
"375","Motorcycles, Bicycles, and Parts"
"3751","Motorcycles, Bicycles, and Parts"
"376","Guided Missiles and Space Vehicles and Parts"
"3761","Guided Missiles and Space Vehicles"
"3764","Guided Missile and Space Vehicle Propulsion Units and Propulsion"
"3769","Guided Missile and Space Vehicle Parts and Auxiliary Equipment, N"
"379","Miscellaneous Transportation Equipment"
"3792","Travel Trailers and Campers"
"3795","Tanks and Tank Components"
"3799","Transportation Equipment, Not Elsewhere Classified"
"38","Measuring, Analyzing and Controlling Instruments; Photographic, Medical An"
"381","Search, Detection, Navigation, Guidance, Aeronautical, and Nautica"
"3812","Search, Detection, Navigation, Guidance, Aeronautical, and Nautic"
"382","Laboratory Apparatus and Analytical, Optical, Measuring, and Contr"
"3821","Laboratory Apparatus and Furniture"
"3822","Automatic Controls For Regulating Residential and Commercial Envi"
"3823","Industrial Instruments For Measurement, Display, and Control of P"
"3824","Totalizing Fluid Meters and Counting Devices"
"3825","Instruments For Measuring and Testing of Electricity and Electric"
"3826","Laboratory Analytical Instruments"
"3827","Optical Instruments and Lenses"
"3829","Measuring and Controlling Devices, Not Elsewhere Classified"
"384","Surgical, Medical, and Dental Instruments and Supplies"
"3841","Surgical and Medical Instruments and Apparatus"
"3842","Orthopedic, Prosthetic, and Surgical Appliances and Supplies"
"3843","Dental Equipment and Supplies"
"3844","X-ray Apparatus and Tubes and Related Irradiation Apparatus"
"3845","Electromedical and Electrotherapeutic Apparatus"
"385","Ophthalmic Goods"
"3851","Ophthalmic Goods"
"386","Photographic Equipment and Supplies"
"3861","Photographic Equipment and Supplies"
"387","Watches, Clocks, Clockwork Operated Devices, and Parts"
"3873","Watches, Clocks, Clockwork Operated Devices, and Parts"
"39","Miscellaneous Manufacturing Industries"
"391","Jewelry, Silverware, and Plated Ware"
"3911","Jewelry, Precious Metal"
"3914","Silverware, Plated Ware, and Stainless Steel Ware"
"3915","Jewelers' Findings and Materials, and Lapidary Work"
"393","Musical Instruments"
"3931","Musical Instruments"
"394","Dolls, Toys, Games and Sporting and Athletic Goods"
"3942","Dolls and Stuffed Toys"
"3944","Games, Toys, and Children's Vehicles, except Dolls and Bicycles"
"3949","Sporting and Athletic Goods, Not Elsewhere Classified"
"395","Pens, Pencils, and Other Artists' Materials"
"3951","Pens, Mechanical Pencils, and Parts"
"3952","Lead Pencils, Crayons, and Artists' Materials"
"3953","Marking Devices"
"3955","Carbon Paper and Inked Ribbons"
"396","Costume Jewelry, Costume Novelties, Buttons, and Miscellaneous Not"
"3961","Costume Jewelry and Costume Novelties, except Precious Metal"
"3965","Fasteners, Buttons, Needles, and Pins"
"399","Miscellaneous Manufacturing Industries"
"3991","Brooms and Brushes"
"3993","Signs and Advertising Specialties"
"3995","Burial Caskets"
"3996","Linoleum, Asphalted-felt-base, and Other Hard Surface Floor Cover"
"3999","Manufacturing Industries, Not Elsewhere Classified"
"40","Railroad Transportation"
"401","Railroads"
"4011","Railroads, Line-haul Operating"
"4013","Railroad Switching and Terminal Establishments"
"41","Local and Suburban Transit and Interurban Highway Passenger Transportation"
"411","Local and Suburban Passenger Transportation"
"4111","Local and Suburban Transit"
"4119","Local Passenger Transportation, Not Elsewhere Classified"
"412","Taxicabs"
"4121","Taxicabs"
"413","Intercity and Rural Bus Transportation"
"4131","Intercity and Rural Bus Transportation"
"414","Bus Charter Service"
"4141","Local Bus Charter Service"
"4142","Bus Charter Service, except Local"
"415","School Buses"
"4151","School Buses"
"417","Terminal and Service Facilities For Motor Vehicle Passenger Transp"
"4173","Terminal and Service Facilities For Motor Vehicle Passenger Trans"
"42","Motor Freight Transportation and Warehousing"
"421","Trucking and Courier Services, except Air"
"4212","Local Trucking Without Storage"
"4213","Trucking, except Local"
"4214","Local Trucking With Storage"
"4215","Courier Services, except By Air"
"422","Public Warehousing and Storage"
"4221","Farm Product Warehousing and Storage"
"4222","Refrigerated Warehousing and Storage"
"4225","General Warehousing and Storage"
"4226","Special Warehousing and Storage, Not Elsewhere Classified"
"423","Terminal and Joint Terminal Maintenance Facilities For Motor Freig"
"4231","Terminal and Joint Terminal Maintenance Facilities For Motor Frei"
"43","United States Postal Service"
"431","United States Postal Service"
"4311","United States Postal Service"
"44","Water Transportation"
"441","Deep Sea Foreign Transportation of Freight"
"4412","Deep Sea Foreign Transportation of Freight"
"442","Deep Sea Domestic Transportation of Freight"
"4424","Deep Sea Domestic Transportation of Freight"
"443","Freight Transportation On The Great Lakes&die;st. Lawrence Seaway"
"4432","Freight Transportation On The Great Lakes&die;st. Lawrence Seaway"
"444","Water Transportation of Freight, Not Elsewhere Classified"
"4449","Water Transportation of Freight, Not Elsewhere Classified"
"448","Water Transportation of Passengers"
"4481","Deep Sea Transportation of Passengers, except By Ferry"
"4482","Ferries"
"4489","Water Transportation of Passengers, Not Elsewhere Classified"
"449","Services Incidental To Water Transportation"
"4491","Marine Cargo Handling"
"4492","Towing and Tugboat Services"
"4493","Marinas"
"4499","Water Transportation Services, Not Elsewhere Classified"
"45","Transportation By Air"
"451","Air Transportation, Scheduled, and Air Courier Services"
"4512","Air Transportation, Scheduled"
"4513","Air Courier Services"
"452","Air Transportation, Nonscheduled"
"4522","Air Transportation, Nonscheduled"
"458","Airports, Flying Fields, and Airport Terminal Services"
"4581","Airports, Flying Fields, and Airport Terminal Services"
"46","Pipelines, except Natural Gas"
"461","Pipelines, except Natural Gas"
"4612","Crude Petroleum Pipelines"
"4613","Refined Petroleum Pipelines"
"4619","Pipelines, Not Elsewhere Classified"
"47","Transportation Services"
"472","Arrangement of Passenger Transportation"
"4724","Travel Agencies"
"4725","Tour Operators"
"4729","Arrangement of Passenger Transportation, Not Elsewhere Classified"
"473","Arrangement of Transportation of Freight and Cargo"
"4731","Arrangement of Transportation of Freight and Cargo"
"474","Rental of Railroad Cars"
"4741","Rental of Railroad Cars"
"478","Miscellaneous Services Incidental To Transportation"
"4783","Packing and Crating"
"4785","Cargo Checkers and Surveyors, Marine"
"4789","Transportation Services, Not Elsewhere Classified"
"48","Communications"
"481","Telephone Communications"
"4812","Radiotelephone Communications"
"4813","Telephone Communications, except Radiotelephone"
"482","Telegraph and Other Message Communications"
"4822","Telegraph and Other Message Communications"
"483","Radio and Television Broadcasting Stations"
"4832","Radio Broadcasting Stations"
"4833","Television Broadcasting Stations"
"484","Cable and Other Pay Television Services"
"4841","Cable and Other Pay Television Services"
"489","Communications Services, Not Elsewhere Classified"
"4899","Communications Services, Not Elsewhere Classified"
"49","Electric, Gas, and Sanitary Services"
"491","Electric Services"
"4911","Electric Services"
"492","Gas Production and Distribution"
"4922","Natural Gas Transmission"
"4923","Natural Gas Transmission and Distribution"
"4924","Natural Gas Distribution"
"4925","Mixed, Manufactured, Or Liquefied Petroleum Gas Production And/or"
"493","Combination Electric and Gas, and Other Utility Services"
"4931","Electric and Other Services Combined"
"4932","Gas and Other Services Combined"
"4939","Combination Utilities, Not Elsewhere Classified"
"494","Water Supply"
"4941","Water Supply"
"495","Sanitary Services"
"4952","Sewerage Systems"
"4953","Refuse Systems"
"4959","Sanitary Services, Not Elsewhere Classified"
"496","Steam and Air-conditioning Supply"
"4961","Steam and Air-conditioning Supply"
"497","Irrigation Systems"
"4971","Irrigation Systems"
"50","Wholesale Trade&die;durable Goods"
"501","Motor Vehicles and Motor Vehicle Parts and Supplies"
"5012","Automobiles and Other Motor Vehicles"
"5013","Motor Vehicle Supplies and New Parts"
"5014","Tires and Tubes"
"5015","Motor Vehicle Parts, Used"
"502","Furniture and Homefurnishings"
"5021","Furniture"
"5023","Homefurnishings"
"503","Lumber and Other Construction Materials"
"5031","Lumber, Plywood, Millwork, and Wood Panels"
"5032","Brick, Stone, and Related Construction Materials"
"5033","Roofing, Siding, and Insulation Materials"
"5039","Construction Materials, Not Elsewhere Classified"
"504","Professional and Commercial Equipment and Supplies"
"5043","Photographic Equipment and Supplies"
"5044","Office Equipment"
"5045","Computers and Computer Peripheral Equipment and Software"
"5046","Commercial Equipment, Not Elsewhere Classified"
"5047","Medical, Dental, and Hospital Equipment and Supplies"
"5048","Ophthalmic Goods"
"5049","Professional Equipment and Supplies, Not Elsewhere Classified"
"505","Metals and Minerals, except Petroleum"
"5051","Metals Service Centers and Offices"
"5052","Coal and Other Minerals and Ores"
"506","Electrical Goods"
"5063","Electrical Apparatus and Equipment, Wiring Supplies, and Construc"
"5064","Electrical Appliances, Television and Radio Sets"
"5065","Electronic Parts and Equipment, Not Elsewhere Classified"
"507","Hardware, and Plumbing and Heating Equipment and Supplies"
"5072","Hardware"
"5074","Plumbing and Heating Equipment and Supplies (hydronics)"
"5075","Warm Air Heating and Air-conditioning Equipment and Supplies"
"5078","Refrigeration Equipment and Supplies"
"508","Machinery, Equipment, and Supplies"
"5082","Construction and Mining (except Petroleum) Machinery and Equipmen"
"5083","Farm and Garden Machinery and Equipment"
"5084","Industrial Machinery and Equipment"
"5085","Industrial Supplies"
"5087","Service Establishment Equipment and Supplies"
"5088","Transportation Equipment and Supplies, except Motor Vehicles"
"509","Miscellaneous Durable Goods"
"5091","Sporting and Recreational Goods and Supplies"
"5092","Toys and Hobby Goods and Supplies"
"5093","Scrap and Waste Materials"
"5094","Jewelry, Watches, Precious Stones, and Precious Metals"
"5099","Durable Goods, Not Elsewhere Classified"
"51","Wholesale Trade&die;nondurable Goods"
"511","Paper and Paper Products"
"5111","Printing and Writing Paper"
"5112","Stationery and Office Supplies"
"5113","Industrial and Personal Service Paper"
"512","Drugs, Drug Proprietaries, and Druggists' Sundries"
"5122","Drugs, Drug Proprietaries, and Druggists' Sundries"
"513","Apparel, Piece Goods, and Notions"
"5131","Piece Goods, Notions, and Other Dry Goods"
"5136","Men's and Boys' Clothing and Furnishings"
"5137","Women's, Children's, and Infants' Clothing and Accessories"
"5139","Footwear"
"514","Groceries and Related Products"
"5141","Groceries, General Line"
"5142","Packaged Frozen Foods"
"5143","Dairy Products, except Dried Or Canned"
"5144","Poultry and Poultry Products"
"5145","Confectionery"
"5146","Fish and Seafoods"
"5147","Meats and Meat Products"
"5148","Fresh Fruits and Vegetables"
"5149","Groceries and Related Products, Not Elsewhere Classified"
"515","Farm-product Raw Materials"
"5153","Grain and Field Beans"
"5154","Livestock"
"5159","Farm-product Raw Materials, Not Elsewhere Classified"
"516","Chemicals and Allied Products"
"5162","Plastics Materials and Basic Forms and Shapes"
"5169","Chemicals and Allied Products, Not Elsewhere Classified"
"517","Petroleum and Petroleum Products"
"5171","Petroleum Bulk Stations and Terminals"
"5172","Petroleum and Petroleum Products Wholesalers, except Bulk Station"
"518","Beer, Wine, and Distilled Alcoholic Beverages"
"5181","Beer and Ale"
"5182","Wine and Distilled Alcoholic Beverages"
"519","Miscellaneous Nondurable Goods"
"5191","Farm Supplies"
"5192","Books, Periodicals, and Newspapers"
"5193","Flowers, Nursery Stock, and Florists' Supplies"
"5194","Tobacco and Tobacco Products"
"5198","Paints, Varnishes, and Supplies"
"5199","Nondurable Goods, Not Elsewhere Classified"
"52","Building Materials, Hardware, Garden Supply, and Mobile Home Dealers"
"521","Lumber and Other Building Materials Dealers"
"5211","Lumber and Other Building Materials Dealers"
"523","Paint, Glass, and Wallpaper Stores"
"5231","Paint, Glass, and Wallpaper Stores"
"525","Hardware Stores"
"5251","Hardware Stores"
"526","Retail Nurseries, Lawn and Garden Supply Stores"
"5261","Retail Nurseries, Lawn and Garden Supply Stores"
"527","Mobile Home Dealers"
"5271","Mobile Home Dealers"
"53","General Merchandise Stores"
"531","Department Stores"
"5311","Department Stores"
"533","Variety Stores"
"5331","Variety Stores"
"539","Miscellaneous General Merchandise Stores"
"5399","Miscellaneous General Merchandise Stores"
"54","Food Stores"
"541","Grocery Stores"
"5411","Grocery Stores"
"542","Meat and Fish (seafood) Markets, Including Freezer Provisioners"
"5421","Meat and Fish (seafood) Markets, Including Freezer Provisioners"
"543","Fruit and Vegetable Markets"
"5431","Fruit and Vegetable Markets"
"544","Candy, Nut, and Confectionery Stores"
"5441","Candy, Nut, and Confectionery Stores"
"545","Dairy Products Stores"
"5451","Dairy Products Stores"
"546","Retail Bakeries"
"5461","Retail Bakeries"
"549","Miscellaneous Food Stores"
"5499","Miscellaneous Food Stores"
"55","Automotive Dealers and Gasoline Service Stations"
"551","Motor Vehicle Dealers (new and Used)"
"5511","Motor Vehicle Dealers (new and Used)"
"552","Motor Vehicle Dealers (used Only)"
"5521","Motor Vehicle Dealers (used Only)"
"553","Auto and Home Supply Stores"
"5531","Auto and Home Supply Stores"
"554","Gasoline Service Stations"
"5541","Gasoline Service Stations"
"555","Boat Dealers"
"5551","Boat Dealers"
"556","Recreational Vehicle Dealers"
"5561","Recreational Vehicle Dealers"
"557","Motorcycle Dealers"
"5571","Motorcycle Dealers"
"559","Automotive Dealers, Not Elsewhere Classified"
"5599","Automotive Dealers, Not Elsewhere Classified"
"56","Apparel and Accessory Stores"
"561","Men's and Boys' Clothing and Accessory Stores"
"5611","Men's and Boys' Clothing and Accessory Stores"
"562","Women's Clothing Stores"
"5621","Women's Clothing Stores"
"563","Women's Accessory and Specialty Stores"
"5632","Women's Accessory and Specialty Stores"
"564","Children's and Infants' Wear Stores"
"5641","Children's and Infants' Wear Stores"
"565","Family Clothing Stores"
"5651","Family Clothing Stores"
"566","Shoe Stores"
"5661","Shoe Stores"
"569","Miscellaneous Apparel and Accessory Stores"
"5699","Miscellaneous Apparel and Accessory Stores"
"57","Home Furniture, Furnishings, and Equipment Stores"
"571","Home Furniture and Furnishings Stores"
"5712","Furniture Stores"
"5713","Floor Covering Stores"
"5714","Drapery, Curtain, and Upholstery Stores"
"5719","Miscellaneous Homefurnishings Stores"
"572","Household Appliance Stores"
"5722","Household Appliance Stores"
"573","Radio, Television, Consumer Electronics, and Music Stores"
"5731","Radio, Television, and Consumer Electronics Stores"
"5734","Computer and Computer Software Stores"
"5735","Record and Prerecorded Tape Stores"
"5736","Musical Instrument Stores"
"58","Eating and Drinking Places"
"581","Eating and Drinking Places"
"5812","Eating Places"
"5813","Drinking Places (alcoholic Beverages)"
"59","Miscellaneous Retail"
"591","Drug Stores and Proprietary Stores"
"5912","Drug Stores and Proprietary Stores"
"592","Liquor Stores"
"5921","Liquor Stores"
"593","Used Merchandise Stores"
"5932","Used Merchandise Stores"
"594","Miscellaneous Shopping Goods Stores"
"5941","Sporting Goods Stores and Bicycle Shops"
"5942","Book Stores"
"5943","Stationery Stores"
"5944","Jewelry Stores"
"5945","Hobby, Toy, and Game Shops"
"5946","Camera and Photographic Supply Stores"
"5947","Gift, Novelty, and Souvenir Shops"
"5948","Luggage and Leather Goods Stores"
"5949","Sewing, Needlework, and Piece Goods Stores"
"596","Nonstore Retailers"
"5961","Catalog and Mail-order Houses"
"5962","Automatic Merchandising Machine Operators"
"5963","Direct Selling Establishments"
"598","Fuel Dealers"
"5983","Fuel Oil Dealers"
"5984","Liquefied Petroleum Gas (bottled Gas) Dealers"
"5989","Fuel Dealers, Not Elsewhere Classified"
"599","Retail Stores, Not Elsewhere Classified"
"5992","Florists"
"5993","Tobacco Stores and Stands"
"5994","News Dealers and Newsstands"
"5995","Optical Goods Stores"
"5999","Miscellaneous Retail Stores, Not Elsewhere Classified"
"60","Depository Institutions"
"601","Central Reserve Depository Institutions"
"6011","Federal Reserve Banks"
"6019","Central Reserve Depository Institutions, Not Elsewhere Classified"
"602","Commercial Banks"
"6021","National Commercial Banks"
"6022","State Commercial Banks"
"6029","Commercial Banks, Not Elsewhere Classified"
"603","Savings Institutions"
"6035","Savings Institutions, Federally Chartered"
"6036","Savings Institutions, Not Federally Chartered"
"606","Credit Unions"
"6061","Credit Unions, Federally Chartered"
"6062","Credit Unions, Not Federally Chartered"
"608","Foreign Banking and Branches and Agencies of Foreign Banks"
"6081","Branches and Agencies of Foreign Banks"
"6082","Foreign Trade and International Banking Institutions"
"609","Functions Related To Depository Banking"
"6091","Nondeposit Trust Facilities"
"6099","Functions Related To Depository Banking, Not Elsewhere Classified"
"61","Nondepository Credit Institutions"
"611","Federal and Federally-sponsored Credit Agencies"
"6111","Federal and Federally-sponsored Credit Agencies"
"614","Personal Credit Institutions"
"6141","Personal Credit Institutions"
"615","Business Credit Institutions"
"6153","Short-term Business Credit Institutions, except Agricultural"
"6159","Miscellaneous Business Credit Institutions"
"616","Mortgage Bankers and Brokers"
"6162","Mortgage Bankers and Loan Correspondents"
"6163","Loan Brokers"
"62","Security and Commodity Brokers, Dealers, Exchanges, and Services"
"621","Security Brokers, Dealers, and Flotation Companies"
"6211","Security Brokers, Dealers, and Flotation Companies"
"622","Commodity Contracts Brokers and Dealers"
"6221","Commodity Contracts Brokers and Dealers"
"623","Security and Commodity Exchanges"
"6231","Security and Commodity Exchanges"
"628","Services Allied With The Exchange of Securities Or Commodities"
"6282","Investment Advice"
"6289","Services Allied With The Exchange of Securities Or Commodities, N"
"63","Insurance Carriers"
"631","Life Insurance"
"6311","Life Insurance"
"632","Accident and Health Insurance and Medical Service Plans"
"6321","Accident and Health Insurance"
"6324","Hospital and Medical Service Plans"
"633","Fire, Marine, and Casualty Insurance"
"6331","Fire, Marine, and Casualty Insurance"
"635","Surety Insurance"
"6351","Surety Insurance"
"636","Title Insurance"
"6361","Title Insurance"
"637","Pension, Health, and Welfare Funds"
"6371","Pension, Health, and Welfare Funds"
"639","Insurance Carriers, Not Elsewhere Classified"
"6399","Insurance Carriers, Not Elsewhere Classified"
"64","Insurance Agents, Brokers, and Service"
"641","Insurance Agents, Brokers, and Service"
"6411","Insurance Agents, Brokers, and Service"
"65","Real Estate"
"651","Real Estate Operators (except Developers) and Lessors"
"6512","Operators of Nonresidential Buildings"
"6513","Operators of Apartment Buildings"
"6514","Operators of Dwellings Other Than Apartment Buildings"
"6515","Operators of Residential Mobile Home Sites"
"6517","Lessors of Railroad Property"
"6519","Lessors of Real Property, Not Elsewhere Classified"
"653","Real Estate Agents and Managers"
"6531","Real Estate Agents and Managers"
"654","Title Abstract Offices"
"6541","Title Abstract Offices"
"655","Land Subdividers and Developers"
"6552","Land Subdividers and Developers, except Cemeteries"
"6553","Cemetery Subdividers and Developers"
"67","Holding and Other Investment Offices"
"671","Holding Offices"
"6712","Offices of Bank Holding Companies"
"6719","Offices of Holding Companies, Not Elsewhere Classified"
"672","Investment Offices"
"6722","Management Investment Offices, Open-end"
"6726","Unit Investment Trusts, Face-amount Certificate Offices, and Clos"
"673","Trusts"
"6732","Educational, Religious, and Charitable Trusts"
"6733","Trusts, except Educational, Religious, and Charitable"
"679","Miscellaneous Investing"
"6792","Oil Royalty Traders"
"6794","Patent Owners and Lessors"
"6798","Real Estate Investment Trusts"
"6799","Investors, Not Elsewhere Classified"
"70","Hotels, Rooming Houses, Camps, and Other Lodging Places"
"701","Hotels and Motels"
"7011","Hotels and Motels"
"702","Rooming and Boarding Houses"
"7021","Rooming and Boarding Houses"
"703","Camps and Recreational Vehicle Parks"
"7032","Sporting and Recreational Camps"
"7033","Recreational Vehicle Parks and Campsites"
"704","Organization Hotels and Lodging Houses, On Membership Basis"
"7041","Organization Hotels and Lodging Houses, On Membership Basis"
"72","Personal Services"
"721","Laundry, Cleaning, and Garment Services"
"7211","Power Laundries, Family and Commercial"
"7212","Garment Pressing, and Agents For Laundries and Drycleaners"
"7213","Linen Supply"
"7215","Coin-operated Laundries and Drycleaning"
"7216","Drycleaning Plants, except Rug Cleaning"
"7217","Carpet and Upholstery Cleaning"
"7218","Industrial Launderers"
"7219","Laundry and Garment Services, Not Elsewhere Classified"
"722","Photographic Studios, Portrait"
"7221","Photographic Studios, Portrait"
"723","Beauty Shops"
"7231","Beauty Shops"
"724","Barber Shops"
"7241","Barber Shops"
"725","Shoe Repair Shops and Shoeshine Parlors"
"7251","Shoe Repair Shops and Shoeshine Parlors"
"726","Funeral Service and Crematories"
"7261","Funeral Service and Crematories"
"729","Miscellaneous Personal Services"
"7291","Tax Return Preparation Services"
"7299","Miscellaneous Personal Services, Not Elsewhere Classified"
"73","Business Services"
"731","Advertising"
"7311","Advertising Agencies"
"7312","Outdoor Advertising Services"
"7313","Radio, Television, and Publishers' Advertising Representatives"
"7319","Advertising, Not Elsewhere Classified"
"732","Consumer Credit Reporting Agencies, Mercantile Reporting Agencies,"
"7322","Adjustment and Collection Services"
"7323","Credit Reporting Services"
"733","Mailing, Reproduction, Commercial Art and Photography, and Stenogr"
"7331","Direct Mail Advertising Services"
"7334","Photocopying and Duplicating Services"
"7335","Commercial Photography"
"7336","Commercial Art and Graphic Design"
"7338","Secretarial and Court Reporting Services"
"734","Services To Dwellings and Other Buildings"
"7342","Disinfecting and Pest Control Services"
"7349","Building Cleaning and Maintenance Services, Not Elsewhere Classif"
"735","Miscellaneous Equipment Rental and Leasing"
"7352","Medical Equipment Rental and Leasing"
"7353","Heavy Construction Equipment Rental and Leasing"
"7359","Equipment Rental and Leasing, Not Elsewhere Classified"
"736","Personnel Supply Services"
"7361","Employment Agencies"
"7363","Help Supply Services"
"737","Computer Programming, Data Processing, and Other Computer Related"
"7371","Computer Programming Services"
"7372","Prepackaged Software"
"7373","Computer Integrated Systems Design"
"7374","Computer Processing and Data Preparation and Processing Services"
"7375","Information Retrieval Services"
"7376","Computer Facilities Management Services"
"7377","Computer Rental and Leasing"
"7378","Computer Maintenance and Repair"
"7379","Computer Related Services, Not Elsewhere Classified"
"738","Miscellaneous Business Services"
"7381","Detective, Guard, and Armored Car Services"
"7382","Security Systems Services"
"7383","News Syndicates"
"7384","Photofinishing Laboratories"
"7389","Business Services, Not Elsewhere Classified"
"75","Automotive Repair, Services, and Parking"
"751","Automotive Rental and Leasing, Without Drivers"
"7513","Truck Rental and Leasing, Without Drivers"
"7514","Passenger Car Rental"
"7515","Passenger Car Leasing"
"7519","Utility Trailer and Recreational Vehicle Rental"
"752","Automobile Parking"
"7521","Automobile Parking"
"753","Automotive Repair Shops"
"7532","Top, Body, and Upholstery Repair Shops and Paint Shops"
"7533","Automotive Exhaust System Repair Shops"
"7534","Tire Retreading and Repair Shops"
"7536","Automotive Glass Replacement Shops"
"7537","Automotive Transmission Repair Shops"
"7538","General Automotive Repair Shops"
"7539","Automotive Repair Shops, Not Elsewhere Classified"
"754","Automotive Services, except Repair"
"7542","Carwashes"
"7549","Automotive Services, except Repair and Carwashes"
"76","Miscellaneous Repair Services"
"762","Electrical Repair Shops"
"7622","Radio and Television Repair Shops"
"7623","Refrigeration and Air-conditioning Service and Repair Shops"
"7629","Electrical and Electronic Repair Shops, Not Elsewhere Classified"
"763","Watch, Clock, and Jewelry Repair"
"7631","Watch, Clock, and Jewelry Repair"
"764","Reupholstery and Furniture Repair"
"7641","Reupholstery and Furniture Repair"
"769","Miscellaneous Repair Shops and Related Services"
"7692","Welding Repair"
"7694","Armature Rewinding Shops"
"7699","Repair Shops and Related Services, Not Elsewhere Classified"
"78","Motion Pictures"
"781","Motion Picture Production and Allied Services"
"7812","Motion Picture and Video Tape Production"
"7819","Services Allied To Motion Picture Production"
"782","Motion Picture Distribution and Allied Services"
"7822","Motion Picture and Video Tape Distribution"
"7829","Services Allied To Motion Picture Distribution"
"783","Motion Picture Theaters"
"7832","Motion Picture Theaters, except Drive-in"
"7833","Drive-in Motion Picture Theaters"
"784","Video Tape Rental"
"7841","Video Tape Rental"
"79","Amusement and Recreation Services"
"791","Dance Studios, Schools, and Halls"
"7911","Dance Studios, Schools, and Halls"
"792","Theatrical Producers (except Motion Picture), Bands, Orchestras, A"
"7922","Theatrical Producers (except Motion Picture) and Miscellaneous Th"
"7929","Bands, Orchestras, Actors, and Other Entertainers and Entertainme"
"793","Bowling Centers"
"7933","Bowling Centers"
"794","Commercial Sports"
"7941","Professional Sports Clubs and Promoters"
"7948","Racing, Including Track Operation"
"799","Miscellaneous Amusement and Recreation Services"
"7991","Physical Fitness Facilities"
"7992","Public Golf Courses"
"7993","Coin-operated Amusement Devices"
"7996","Amusement Parks"
"7997","Membership Sports and Recreation Clubs"
"7999","Amusement and Recreation Services, Not Elsewhere Classified"
"80","Health Services"
"801","Offices and Clinics of Doctors of Medicine"
"8011","Offices and Clinics of Doctors of Medicine"
"802","Offices and Clinics of Dentists"
"8021","Offices and Clinics of Dentists"
"803","Offices and Clinics of Doctors of Osteopathy"
"8031","Offices and Clinics of Doctors of Osteopathy"
"804","Offices and Clinics of Other Health Practitioners"
"8041","Offices and Clinics of Chiropractors"
"8042","Offices and Clinics of Optometrists"
"8043","Offices and Clinics of Podiatrists"
"8049","Offices and Clinics of Health Practitioners, Not Elsewhere Classi"
"805","Nursing and Personal Care Facilities"
"8051","Skilled Nursing Care Facilities"
"8052","Intermediate Care Facilities"
"8059","Nursing and Personal Care Facilities, Not Elsewhere Classified"
"806","Hospitals"
"8062","General Medical and Surgical Hospitals"
"8063","Psychiatric Hospitals"
"8069","Specialty Hospitals, except Psychiatric"
